alpha,beta_d,beta_w,beta_m,date
3.0410357486814785,0.026287969570390663,0.1637140408226479,0.3327444950259041,1998-07-20
3.0575083031433348,0.02510024626580824,0.16405692873890315,0.3331183161802859,1998-07-21
3.0631778288906837,0.023164958915886574,0.1647954422825061,0.333122855217082,1998-07-22
3.080043825174328,0.019546202905675256,0.1689697277909028,0.3324254794875681,1998-07-23
3.0793960427742313,0.016824035951091824,0.16882893118688103,0.3337705759791043,1998-07-24
3.07922516620577,0.0171888308565516,0.16805069361313202,0.3341030333222022,1998-07-27
3.079299085709307,0.01584928725175809,0.17315423570474892,0.3312048845244836,1998-07-28
3.088961639223383,0.015387021217321191,0.1722480764901797,0.3315685897200244,1998-07-29
3.0935378378472285,0.013417478825558575,0.1772119381221895,0.3292663325506441,1998-07-30
3.092057757183584,0.016744275051833818,0.17644582055444924,0.3293270291219739,1998-07-31
3.104343314223784,0.016346136232042858,0.17606457384718377,0.3291640112831208,1998-08-03
3.0506059587258854,0.012224474012167457,0.19339061996624773,0.3237996917634097,1998-08-04
3.0633897282035143,0.01096733964932591,0.19269514663565634,0.3242266601760724,1998-08-05
3.082104987851804,0.011774836439498318,0.18947048617032702,0.3249067061466672,1998-08-06
3.1294583633795607,0.0148408268680672,0.1789219667200369,0.3273843099088848,1998-08-07
3.1494419174051718,0.01665422322387259,0.17524455976967585,0.3274820057572883,1998-08-10
3.127446459374437,0.015455762510147176,0.17866382542823067,0.32738949527383704,1998-08-11
3.1119292670732417,0.01716949194722177,0.17479634622706114,0.3320555426867664,1998-08-12
3.0971562859265482,0.01736819807751968,0.17466925173237152,0.33306350153569275,1998-08-13
3.097751454686776,0.017795921764958197,0.1736712590899725,0.3343392244023975,1998-08-14
3.0623628350655663,0.01848923547812527,0.1717767863876405,0.34027185324619513,1998-08-17
3.0349486817601727,0.020383119389072356,0.17101137900752056,0.3428445610335786,1998-08-18
3.0431081916852083,0.019439570442971656,0.17118922200909914,0.3412876559209677,1998-08-19
3.0758196945391836,0.02106778137183606,0.17043940027483306,0.3379305291792428,1998-08-20
3.0819656197895604,0.020731460661008446,0.17084179433308522,0.33757177812257555,1998-08-21
3.109330137430536,0.02056706588433918,0.17133192142444892,0.3348982040189652,1998-08-24
3.1312087032715326,0.02061686573273713,0.17256428069937263,0.33149035713699276,1998-08-25
3.13172158972519,0.020587208893121045,0.17238237444077664,0.3317383858804815,1998-08-26
3.010545899823409,0.023286783740043306,0.15289110368814873,0.3624151210805928,1998-08-27
2.981726592166819,0.026502951478324186,0.15205180542136487,0.3635276613127765,1998-08-28
2.566950891561814,0.024985495712266954,0.1826125316393743,0.37823790400036195,1998-08-31
2.303789151053927,0.051384949594774035,0.19282377617892643,0.37208324617338484,1998-09-01
2.516437604459451,0.04978853048078169,0.16520442591443535,0.37979026950197026,1998-09-02
2.6368514226911284,0.058374253422851775,0.14312365059416537,0.3831326311282125,1998-09-03
2.6880932064410272,0.06340264545050024,0.12895889964586416,0.38705135636653093,1998-09-04
2.342472449611643,0.041945683590091196,0.19263680315935067,0.3763403299344126,1998-09-08
2.3521317996693654,0.04123050822504706,0.1926967878868071,0.3758622423775039,1998-09-09
2.2180180154670737,0.040386382167172004,0.19381751732484842,0.38804229481980645,1998-09-10
2.0575972675231577,0.04205326274730151,0.19500184237349294,0.40041896090149415,1998-09-11
2.0434126415039957,0.04239114764755347,0.19585817457718574,0.40104524730126734,1998-09-14
2.1653376820832033,0.04414434479185385,0.18979424960282837,0.39357606486570096,1998-09-15
2.274158191465453,0.04663775426508304,0.19064245773260685,0.3806959128748842,1998-09-16
2.1270053815443575,0.0436732511416775,0.18829092307784817,0.39851986188298705,1998-09-17
2.3297202669844452,0.03932868624760721,0.19857569365855376,0.37353324479390665,1998-09-18
2.4729341556608615,0.04279200193445015,0.20460066663758425,0.35234692496280046,1998-09-21
2.547352381025373,0.04495028747939037,0.21005594667914174,0.33785761685516,1998-09-22
2.302797783595534,0.04271053563638813,0.19030177353472982,0.3817378387370317,1998-09-23
2.2386327647606077,0.045760494384799795,0.18541851028967005,0.3900625255796155,1998-09-24
2.4207102801479445,0.04272634217570764,0.19585440018448674,0.36599250653087567,1998-09-25
2.5510109244282697,0.04728177278192721,0.1983796818446958,0.34791746920681643,1998-09-28
2.7310224143047623,0.05225971415582153,0.20216709224046336,0.32444455014969753,1998-09-29
2.5648136391993166,0.04460637096114928,0.20041177887126155,0.3480080715152052,1998-09-30
2.409320650171921,0.05232018167096334,0.18509610620826766,0.37127046732448427,1998-10-01
2.3992128749295283,0.052908840163847594,0.18444396240820848,0.3724442603372712,1998-10-02
2.4031643530240023,0.05294923532402031,0.18422662330677042,0.37245709053738707,1998-10-05
2.486778746799704,0.05400608436106407,0.18120401036026612,0.36687852252110215,1998-10-06
2.491722961598059,0.053635812324763305,0.1810209259127234,0.3673436463602337,1998-10-07
2.513930664502441,0.05353761694205943,0.18092030718556484,0.36580038905724566,1998-10-08
2.405542168330628,0.05437298796449924,0.17625868171600456,0.3790957630569587,1998-10-09
2.3991189724128246,0.05442913794607945,0.17605033042640028,0.3797473982311783,1998-10-12
2.454868854745719,0.05423743064877045,0.17764995341475626,0.3731601099396808,1998-10-13
2.454327619120016,0.05430356459285622,0.17756656147788247,0.37318083877240327,1998-10-14
2.3365535090848066,0.053211563008576934,0.17674412633308395,0.3878696173011341,1998-10-15
2.385522965617902,0.04856531944681786,0.1780329857192045,0.38594289119443137,1998-10-16
2.4241715645180353,0.050221952730377675,0.1752486318771288,0.3833819363838028,1998-10-19
2.486074416930766,0.053427265306154596,0.17036674336782764,0.3796375113890269,1998-10-20
2.530268087107884,0.05587553354130617,0.16692516981437455,0.37717558321226063,1998-10-21
2.560753757882397,0.05680085637059703,0.1651485602257221,0.37558581262161506,1998-10-22
2.5604754177576936,0.05672070522368085,0.1678800926854055,0.3724534057643032,1998-10-23
2.6041813376908944,0.056590034815154865,0.17391139502231096,0.3628951693048984,1998-10-26
2.6139899830934166,0.05669388846005942,0.17526447451320065,0.36062629513202993,1998-10-27
2.644310523340504,0.05642018391802165,0.17977596596442408,0.35370938246550987,1998-10-28
2.586706062656706,0.056264431600309465,0.1743369607739511,0.36362261257566086,1998-10-29
2.5579523882676725,0.055379581707417413,0.173204062177431,0.3671406716432607,1998-10-30
2.553846270736157,0.055776574154199676,0.17230832450701966,0.368324618504909,1998-11-02
2.5850190258319685,0.05486795950883445,0.17525727785822293,0.3632548915908336,1998-11-03
2.601293020956156,0.0545144745920362,0.1767915527298461,0.36110484742826016,1998-11-04
2.584959511596467,0.05470214431514765,0.17556775377947853,0.36364795476673983,1998-11-05
2.598606132905288,0.05442739274216453,0.17666632513900143,0.3617379785582868,1998-11-06
2.5921689173587277,0.054441366467115726,0.17649843048739572,0.36236083951227244,1998-11-09
2.607741954531135,0.05402023852383329,0.17874170399443567,0.35877150767479715,1998-11-10
2.6028464364739508,0.054206435277247514,0.17887061560181738,0.35858602487096664,1998-11-11
2.609312838153228,0.05429592011677036,0.17978218663345497,0.35672325859381065,1998-11-12
2.6152091131802235,0.05430189611919047,0.17971414970141164,0.35651904034102716,1998-11-13
2.6207415487256345,0.05430533129482543,0.17908322166683904,0.3570634609043697,1998-11-16
2.6068553275092494,0.054078830586533844,0.17983047119200612,0.3570055337363469,1998-11-17
2.6071790884598816,0.05421737138027921,0.17982738489348,0.3568283271257575,1998-11-18
2.6141183964513814,0.054219754459832174,0.17958135701708478,0.3568145512031842,1998-11-19
2.6273771906466497,0.05432154121972766,0.17904821430286783,0.3568273720727942,1998-11-20
2.6502225029119524,0.05573763591644996,0.17715446303604698,0.3573615163722095,1998-11-23
2.6616020281583435,0.05435523262453334,0.1772164305212417,0.35753769018263304,1998-11-24
2.6713610668577648,0.05463128127817304,0.1754855349784561,0.3581856209676111,1998-11-25
2.6738729662569334,0.05497022844569227,0.17442683353424593,0.3586059015751037,1998-11-27
2.6845761160459087,0.052938752166198456,0.17917011780459152,0.3565821353093267,1998-11-30
2.6868384097531948,0.05321425672676607,0.1790320557191123,0.3564709419773264,1998-12-01
2.6985238430950442,0.05329449489412057,0.1774387956559777,0.3568746065871867,1998-12-02
2.710125332896002,0.05124999419479936,0.18135644240791,0.3551496526486328,1998-12-03
2.7005319638805627,0.05386191928485235,0.18493683867577693,0.3517566454046655,1998-12-04
2.714445931983846,0.0538207400103921,0.18428018568382504,0.3515612774859136,1998-12-07
2.716833584166806,0.05407206634251218,0.18302849004994687,0.3519953218347497,1998-12-08
2.7134056719435034,0.05510591839805081,0.18043872434581343,0.35306568921660464,1998-12-09
2.7141261745836207,0.05319749665799372,0.184115384830977,0.3518822673152314,1998-12-10
2.7237352713868894,0.05210205458084541,0.18330074043608657,0.3520542444547614,1998-12-11
2.7047121289935507,0.04973769851804999,0.18297299174478976,0.35687621525028623,1998-12-14
2.702939038299683,0.05310946688275772,0.18131237441144604,0.3571897651735526,1998-12-15
2.730838238818718,0.051156018929025056,0.1809717006654913,0.35621344888958406,1998-12-16
2.7175729515690144,0.04919036705596794,0.18400119297798057,0.35647454340599816,1998-12-17
2.738624971603331,0.0489977601640843,0.18362983556313178,0.35541296215085977,1998-12-18
2.718927695002508,0.04883319748998184,0.18433663802243155,0.3563818961382665,1998-12-21
2.748970444155119,0.048591081246461644,0.18439520598399933,0.35361410762303486,1998-12-22
2.7407233362035957,0.045998532466649956,0.1837534073647064,0.3583917978426364,1998-12-23
2.7578031965081466,0.04378381630634936,0.18525182840550647,0.35651754638579,1998-12-24
2.766764258140502,0.04532195454678646,0.18455535305736398,0.3544228750901264,1998-12-28
2.7664174413039184,0.044286479900446166,0.18497720684826213,0.3555116134167682,1998-12-29
2.7706679624075594,0.04415224847058317,0.18516496119551945,0.3550573661978754,1998-12-30
2.793204280794722,0.04441145387492313,0.1853227715557943,0.35252628933039876,1998-12-31
2.811464980824285,0.044939462422649075,0.1870572335278386,0.34867772005336883,1999-01-04
2.795569491161336,0.04422759031387601,0.18573923126689268,0.35208473819166286,1999-01-05
2.74698265677784,0.04582416546940862,0.18238372748351195,0.3583787826445208,1999-01-06
2.7683568323888252,0.043792187113919884,0.1841003283121626,0.3561999321201762,1999-01-07
2.787773322981556,0.04427438495092175,0.18404441436393199,0.3544236174790475,1999-01-08
2.790027003263628,0.04407908379164126,0.18434052131117346,0.35425845147724677,1999-01-11
2.777177084581689,0.043766564496747935,0.18577616712847955,0.3551330345548458,1999-01-12
2.7900661387382364,0.042538620820384836,0.18591607378439656,0.3545524700946351,1999-01-13
2.7878733537495783,0.041468635366662454,0.18574127139514868,0.35690465468178256,1999-01-14
2.7767240588596387,0.04479221884913129,0.18427821272485506,0.358483844980542,1999-01-15
2.7935154518574787,0.04347757834675534,0.18379850560408412,0.35855754547839563,1999-01-19
2.815254458479771,0.04441759579865837,0.18035883937912195,0.3591740730395895,1999-01-20
2.7948571644354443,0.042692647683572234,0.18402693811037518,0.35917901363781957,1999-01-21
2.8048284635675182,0.0426478899374497,0.18322624069105053,0.35920559234233895,1999-01-22
2.804133637166914,0.04286310098611248,0.18266707755981454,0.35932803368716554,1999-01-25
2.78038134374433,0.04253767733163037,0.1822249579207641,0.36206037154626747,1999-01-26
2.7871752317600293,0.04240158951184671,0.18245216833605638,0.36137704810847754,1999-01-27
2.7712162363101465,0.04191051542283375,0.1831081745710083,0.3630869910493916,1999-01-28
2.769748472336792,0.042376106732370286,0.1827934551324371,0.36337470944545525,1999-01-29
2.774690563978427,0.04225088362756971,0.18272552003279507,0.36274760533638417,1999-02-01
2.7816764899913773,0.04226786978166646,0.1828694548141514,0.3622503089568552,1999-02-02
2.714629438933035,0.04280575417081328,0.1826280542910813,0.3653190379213165,1999-02-03
2.705746839017433,0.0436916730321616,0.18240916468161855,0.36676815964592324,1999-02-04
2.7199204306144704,0.04252416706385511,0.18513100858325893,0.36427051999823856,1999-02-05
2.7340892627072115,0.04221585944098557,0.18680446814988605,0.3615854053759414,1999-02-08
2.71344697185898,0.04054718990277044,0.18651095646329113,0.3659043400494971,1999-02-09
2.7297344614186283,0.03925975363502457,0.18844287729787368,0.36382521739524326,1999-02-10
2.7145564443222305,0.036976778911093314,0.1915978555416714,0.3656987950306137,1999-02-11
2.6923635716648784,0.039753631048660046,0.1910786062307434,0.3665227676735753,1999-02-12
2.7075998201931064,0.03966946623364526,0.1901404059055975,0.36662568401513873,1999-02-16
2.696999302700159,0.03918106990645326,0.19198795365025517,0.3663904162811023,1999-02-17
2.6943547275705386,0.03914745787468596,0.1922518778253109,0.36632528498998695,1999-02-18
2.7031071999899776,0.039597684911221176,0.18943098426014027,0.3669062913888424,1999-02-19
2.6846208394452464,0.03594152732202603,0.19266513094208426,0.37010920608003683,1999-02-22
2.6902764812448137,0.03275336474185978,0.19485827864503136,0.3683328323223194,1999-02-23
2.685560543600194,0.03190846039038472,0.1962732707464549,0.36867513708525834,1999-02-24
2.7001532730742976,0.03142637665213461,0.19655763340883015,0.36772380842972174,1999-02-25
2.709573184207282,0.031910998221255704,0.19591435046700206,0.36685072362582855,1999-02-26
2.735067072075254,0.03311899623941422,0.19425006625637414,0.36531451410670196,1999-03-01
2.7379831429511032,0.03281206131278259,0.1942992938779327,0.36551420874087137,1999-03-02
2.750954411180973,0.03251417104824827,0.19609659454765876,0.36256890859484814,1999-03-03
2.7428377090866736,0.03194215256849228,0.19265497249977898,0.36769066988050614,1999-03-04
2.7263544989728175,0.03528286683083388,0.18509051533414356,0.37515914773977743,1999-03-05
2.742455747845016,0.033779676417538484,0.18562906986861066,0.37443130555544063,1999-03-08
2.749542317288988,0.0347764507911112,0.18494033078189936,0.3728556430570612,1999-03-09
2.7532533216227995,0.035477747649071426,0.1843492725973439,0.37217725127004064,1999-03-10
2.7634585634339413,0.03569375534843376,0.18403342255904098,0.3717251632941221,1999-03-11
2.787690204615619,0.0356990462881703,0.18424381581958432,0.36942428491570767,1999-03-12
2.7828702469008144,0.035628690134514106,0.18322708246491165,0.3709577426639038,1999-03-15
2.7960247623090826,0.03482099996572802,0.18673455449233572,0.3667262282431739,1999-03-16
2.810279711824073,0.03487951541367555,0.18647716078392423,0.36619394370773506,1999-03-17
2.8059869851825336,0.03517601634014247,0.1845275278223139,0.36870231895443817,1999-03-18
2.8178963976082736,0.03647497828615264,0.1823007055535596,0.36979363723494524,1999-03-19
2.833183251841599,0.03539645059508325,0.18278409060568263,0.3687897431927437,1999-03-22
2.8152322836622146,0.032615380544134494,0.1846461125066713,0.3719377425960714,1999-03-23
2.8104427690242666,0.030262703136895993,0.18510202685203198,0.3729262516237162,1999-03-24
2.8195889216670214,0.02907496359831831,0.18934272063747953,0.37024333828361716,1999-03-25
2.77637341259648,0.02971865743594975,0.18633820776346038,0.3743317462180535,1999-03-26
2.7430413527315,0.02544893466117322,0.19112792329025424,0.37586383383932825,1999-03-29
2.7606320077324105,0.025926036824809342,0.19187048340513907,0.37379365437217793,1999-03-30
2.7350231603039727,0.027764177492674548,0.18742009105773066,0.37784008954964743,1999-03-31
2.7133355290739996,0.025725210926622506,0.18265725516885578,0.38394504524634443,1999-04-01
2.708383574917592,0.026257996480382156,0.1871064688957591,0.3815502892595668,1999-04-05
2.72242874569998,0.02417208040569508,0.18766406352134585,0.38101483653902,1999-04-06
2.723232549755994,0.024603372399313067,0.1869976855890363,0.3809780900082903,1999-04-07
2.721793611753239,0.02425175563813718,0.187958892877516,0.38098729923891905,1999-04-08
2.728747330721749,0.023633382540156636,0.188579212870286,0.3800492015438035,1999-04-09
2.733648024738322,0.023787405903540282,0.18786017459801846,0.38047790921229085,1999-04-12
2.7425132188042625,0.023414265528268547,0.1875851075357869,0.38080335706842805,1999-04-13
2.744892460093607,0.022789950739571296,0.18507261287641336,0.38477703297231114,1999-04-14
2.7460411137310397,0.022093412259726036,0.18688444854784897,0.38284907070796476,1999-04-15
2.758138809543113,0.0231954347356865,0.18537983482168519,0.3825899345391184,1999-04-16
2.752044424339574,0.02120038704304605,0.1826484990611671,0.3889748538750774,1999-04-19
2.733130587215495,0.022709190965091084,0.18481734491129298,0.38655930695661755,1999-04-20
2.715782325942522,0.02432734881648575,0.18505144363133097,0.3880076616086292,1999-04-21
2.697913418577876,0.026502740515389072,0.18509793056146828,0.3877644965800726,1999-04-22
2.723541582994627,0.026405040526369727,0.18200660964110033,0.38852514052851306,1999-04-23
2.7352623433388255,0.028724160272765236,0.17710815394901247,0.3898847539056588,1999-04-26
2.747394648052561,0.03029367052943551,0.17477317121142022,0.38960185035292627,1999-04-27
2.7491049646707992,0.03023303675912028,0.17445701618906745,0.39000052567370747,1999-04-28
2.759483994950802,0.030025223035330218,0.17425876696643572,0.38996394042307536,1999-04-29
2.764783534454133,0.02972267347994458,0.17443842042050317,0.38974196499550384,1999-04-30
2.7713762229631884,0.02984404773833683,0.17024241402074902,0.3942775595382332,1999-05-03
2.759844931231868,0.03167582458566327,0.16804753539850442,0.3963331880371839,1999-05-04
2.7357940266083904,0.03136635661512788,0.16909727251054707,0.396904551460755,1999-05-05
2.7278480863461496,0.031059006828529405,0.16947755973824252,0.3973970126980211,1999-05-06
2.7167449887003867,0.030861983701061968,0.16930935064994385,0.39820989849774335,1999-05-07
2.72383095057514,0.031070493750859907,0.1685281583162585,0.3978683617014299,1999-05-10
2.7343648500330664,0.03029583439675893,0.17034674685006934,0.3967310704859466,1999-05-11
2.748360550081972,0.02932790649263335,0.1720724184393153,0.3950731490639877,1999-05-12
2.737395665620687,0.030138341484581235,0.1722457955074161,0.3940652506139247,1999-05-13
2.722838481003013,0.028333225300322406,0.16984481180769362,0.39983334802994475,1999-05-14
2.7309421082636156,0.025768707492836548,0.171700139874644,0.3987473085877448,1999-05-17
2.739667970895465,0.026602489018519953,0.17101240283253732,0.39798059222421284,1999-05-18
2.7444790660711655,0.02649155923097018,0.17117120421693438,0.39773327427674066,1999-05-19
2.751184249034039,0.026415310229673958,0.1712285263104255,0.3970820226236095,1999-05-20
2.756772271278969,0.026547351409845744,0.17097095870430495,0.39685399509575126,1999-05-21
2.7736901916724,0.02706949958820722,0.16670914301192608,0.4006230769368373,1999-05-24
2.7893609755815296,0.029362426609494605,0.16429037930629625,0.40122982373045823,1999-05-25
2.7969984219611064,0.030577910541438408,0.1639116389133341,0.40100909528987716,1999-05-26
2.7991400558438,0.03166639331250889,0.16473674758064277,0.40025241303451586,1999-05-27
2.807321985057765,0.03257898637025663,0.16502318308416147,0.3996519690831922,1999-05-28
2.808718251671186,0.03240398528892525,0.16374685515925502,0.40043429155996435,1999-06-01
2.8242167817611286,0.034029819767015766,0.15938422050635564,0.4015605563024161,1999-06-02
2.838744255848046,0.03535457313969077,0.15694771299660137,0.40162042121243413,1999-06-03
2.8379465309206813,0.03344764858343157,0.15826810487853288,0.40332796140319127,1999-06-04
2.8515970733102654,0.03221955713181839,0.15832861879126647,0.40312230634560287,1999-06-07
2.858187459432938,0.03175514983559158,0.15807416580244593,0.40391757218628943,1999-06-08
2.8768384811183036,0.031040251661093296,0.15773600924488046,0.40301732430470877,1999-06-09
2.8607517606249573,0.030297993992275812,0.15912773830029403,0.4034844460844724,1999-06-10
2.8645554766199712,0.030266064557736085,0.15890638368733562,0.4033181590950719,1999-06-11
2.874894041399177,0.030325023490597534,0.160108831646594,0.4007797885278864,1999-06-14
2.862951069004067,0.030765772738179,0.16032484915612055,0.40058368983635373,1999-06-15
2.848286746336898,0.030576552840435953,0.15562378277664918,0.40743667571834163,1999-06-16
2.830169542416612,0.029755271350815158,0.15543323857950442,0.4089714447049244,1999-06-17
2.838345408576,0.030164661008652942,0.15522029411868232,0.40775610878741325,1999-06-18
2.8281402680003627,0.030905189769883754,0.15418838346390162,0.4082762367787403,1999-06-21
2.7866544447705976,0.03028883217144474,0.15245979128908688,0.4125946512395894,1999-06-22
2.7784640085348826,0.029390987652950226,0.15166198938779418,0.41366273795749475,1999-06-23
2.785311614591098,0.029160903257150064,0.1507431352272488,0.4150108708059917,1999-06-24
2.795025551208635,0.02759999999379106,0.15436864860845995,0.4115672721643969,1999-06-25
2.789616359936243,0.02708131122819879,0.15335335121161098,0.41358935747340286,1999-06-28
2.7939905732295482,0.027917550640570925,0.15256792983763062,0.41415113921149305,1999-06-29
2.8092044477179154,0.02903096023619977,0.15217546898420453,0.41369135380854144,1999-06-30
2.822838869442389,0.028324397821654405,0.15171466645228432,0.41387913291716405,1999-07-01
2.822371952585648,0.028383577308139257,0.15161291509561892,0.4138982240298559,1999-07-02
2.8299533559998302,0.028802068658370775,0.15014725866298306,0.4141080593420907,1999-07-06
2.8344666141987265,0.029159647061725903,0.14943263776160404,0.41411882414290385,1999-07-07
2.8441136636000355,0.029481023310489705,0.1483490341917748,0.4140623386076283,1999-07-08
2.8534726475322643,0.02931794129190379,0.14784806197159467,0.41425105897006087,1999-07-09
2.8318810600893567,0.029263150838505003,0.15008602504349977,0.41288892558535806,1999-07-12
2.8397391548790303,0.029892487321482576,0.15004853888263298,0.4120053043604226,1999-07-13
2.8440821691342126,0.029691729449067297,0.15086500486732468,0.41106518734919556,1999-07-14
2.8535596707078206,0.029592465501528366,0.15004846760784585,0.4116230635270114,1999-07-15
2.8541790610707434,0.029581565608300952,0.1500491252671639,0.41160336290179456,1999-07-16
2.865060953168854,0.029682904096438558,0.1495213528199818,0.41164636552535255,1999-07-19
2.907142472859369,0.030696884152276165,0.14652251839699898,0.4124411546875818,1999-07-20
2.909086830548323,0.02862494811586328,0.14632870308454937,0.4137348225211408,1999-07-21
2.9248485204659236,0.02742450733789017,0.14812408324834592,0.41263303118578154,1999-07-22
2.931680539575301,0.026976952483534728,0.14664316927761517,0.4137126896459421,1999-07-23
2.932319232606112,0.02709651572329567,0.14631498494287132,0.4138497411107147,1999-07-26
2.912656485795285,0.026641046235949168,0.14810864353681807,0.41378130599758495,1999-07-27
2.9011504714486946,0.02590588712486143,0.14873845900944171,0.4139712782600277,1999-07-28
2.927832911618534,0.02463349647247357,0.14979601301880974,0.41337143233999085,1999-07-29
2.9390827915871984,0.024795938336434738,0.14995892214374512,0.41262969852430376,1999-07-30
2.9228653260549304,0.02486395941529085,0.1486402557961765,0.41415517076534536,1999-08-02
2.9267662273987316,0.025448800569669205,0.14795573404366436,0.4139981940381665,1999-08-03
2.9459335957749655,0.024923684858925044,0.14888054031429698,0.4129230048378058,1999-08-04
2.962673597941871,0.024695001284234786,0.14864288402194792,0.41240148311474933,1999-08-05
2.9617856340309565,0.024767215858681718,0.148480589884612,0.4127682566273199,1999-08-06
2.961741590889286,0.02435943663950695,0.14900686469257557,0.4122338841786833,1999-08-09
2.957296550998473,0.023636793566787086,0.14957441598009424,0.41287525534185626,1999-08-10
2.9758504331562055,0.024850624273703725,0.14902352117105216,0.41213797284145093,1999-08-11
2.9556523498517002,0.024135953813841093,0.14912133103438358,0.41322957929166404,1999-08-12
2.9809699821868403,0.02246867149815465,0.15176888860259846,0.411928891107776,1999-08-13
2.984638217432572,0.02057183797603197,0.1516595905775346,0.4126687269230696,1999-08-16
2.998850673173264,0.020244015482176664,0.1525143167027294,0.41153750844752934,1999-08-17
3.004776195010624,0.020166073412931126,0.15253901675629683,0.4112537125377688,1999-08-18
3.0034369957305387,0.020214094382964,0.15235428586954397,0.4113223668439979,1999-08-19
2.979990187993881,0.019824902761124006,0.15345060438016894,0.4119179854195065,1999-08-20
2.9943094119184703,0.020969150752777763,0.1513423446912921,0.41315726403946385,1999-08-23
2.964272695676099,0.020157697856982612,0.1512703099271408,0.41479889190076324,1999-08-24
2.9780060101178556,0.019913009213155614,0.15217187884926775,0.41398184364348345,1999-08-25
2.9843837491051595,0.02030110042880571,0.15264072372250992,0.41350725113458975,1999-08-26
2.9985564037532075,0.020178888738732213,0.1536242091567842,0.4121373047832889,1999-08-27
2.993773469369817,0.020146733492766945,0.15508080002258573,0.4119501107647977,1999-08-30
2.9985534338373476,0.018973866338166168,0.15503257695442035,0.41206260005805406,1999-08-31
3.0094914855109565,0.019175609223255875,0.1544645842046744,0.4118734674979003,1999-09-01
3.019994655775328,0.01908034408156634,0.1543156861753946,0.4116248984464531,1999-09-02
3.010700228165975,0.019167633296007253,0.1543701542118331,0.41394321347445734,1999-09-03
2.9951819418428283,0.017039169763818245,0.15492042202387746,0.41520952042413384,1999-09-07
3.0047990658918238,0.01792158148299941,0.15344969849229678,0.414907794367796,1999-09-08
3.0212049265913485,0.019022102280421945,0.1513769169145136,0.4144688111424477,1999-09-09
3.036883162117217,0.020220211528754774,0.14952934406935625,0.41383403986124057,1999-09-10
3.010754763927121,0.021254030888363543,0.14791545590235444,0.4154179987066194,1999-09-13
